average salary,job title,seniority,location,company name,size,type of ownership,python,rstudio,sql,aws,pytorch,sas,excel
105000.0,data analyst,unspecified,Ottawa,Canopy Growth Corporation,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
105000.0,data engineer,senior,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,0
105000.0,data engineer,senior,Toronto,Perpetua,1 to 50 employees,Company - Private,1,0,0,1,0,0,0
105000.0,data engineer,unspecified,Calgary,Softvision,1 to 50 employees,Unknown,1,1,1,1,0,0,1
105000.0,data engineer,senior,Toronto,Interac,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
105000.0,data analyst,unspecified,Montreal,Square Enix Co.,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
105000.0,manager analytics,unspecified,Toronto,Loblaw Digital,51 to 200 employees,Company - Public,1,0,1,1,0,0,0
105000.0,manager analytics,unspecified,Etobicoke,Parmalat Canada,1001 to 5000 employees,Subsidiary or Business Segment,0,0,0,0,0,0,1
105000.0,data analyst,unspecified,Toronto,DDB,10000+ employees,Subsidiary or Business Segment,1,0,1,1,0,1,0
105000.0,data scientist,unspecified,Toronto,Mitacs,51 to 200 employees,Non-profit Organisation,0,0,0,0,0,0,1
105000.0,data engineer,senior,Toronto,VTS,201 to 500 employees,Company - Private,1,0,0,1,0,0,1
105000.0,data engineer,senior,Toronto,MasterCard,10000+ employees,Company - Public,1,0,1,1,0,0,1
105000.0,data engineer,senior,Victoria,BC IMC,Unknown,Company - Private,1,0,1,1,0,1,1
105000.0,data engineer,unspecified,Vancouver,Amazon,10000+ employees,Company - Public,1,0,1,1,0,0,1
105000.0,data analyst,unspecified,Montreal,emergiTEL Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
52500.0,manager analytics,unspecified,Mississauga,Genentech,10000+ employees,Subsidiary or Business Segment,1,0,1,1,0,1,0
52500.0,data scientist,senior,Regina,Farm Credit Canada,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
52500.0,research scientist,unspecified,Richmond,MDA,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
52500.0,data engineer,unspecified,Montreal,TELUS Communications,10000+ employees,Company - Public,1,0,1,1,0,0,0
52500.0,data engineer,unspecified,Montreal,Velan,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,0
52500.0,data analyst,unspecified,Concord,Bailey Metal Products Ltd,201 to 500 employees,Company - Private,0,0,1,0,0,0,1
52500.0,data analyst,unspecified,Montreal,ZeniMax Media Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
52500.0,data engineer,senior,Vancouver,SolarWinds,1001 to 5000 employees,Company - Public,0,0,1,0,0,0,0
52500.0,data scientist,unspecified,Vancouver,Global Relay,201 to 500 employees,Company - Private,0,0,0,0,0,0,0
52500.0,data engineer,unspecified,Calgary,Eagle Professional Resources,51 to 200 employees,Company - Private,1,0,0,1,0,0,0
52500.0,data engineer,unspecified,Ottawa,Interset,51 to 200 employees,Company - Private,0,0,1,0,0,0,0
52500.0,data engineer,senior,Toronto,Nomis,1 to 50 employees,Company - Private,1,0,1,1,0,0,0
52500.0,data engineer,senior,Montreal,agileDSS,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
52500.0,data engineer,senior,Montreal,Intact,10000+ employees,Company - Public,1,0,1,1,0,0,1
52500.0,machine learning engineer,unspecified,Montreal,TandemLaunch,1 to 50 employees,Company - Private,1,0,0,1,0,0,1
52500.0,data engineer,senior,Toronto,Assurance Careers,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
87000.0,machine learning engineer,senior,Toronto,Rakuten Kobo,201 to 500 employees,Company - Private,0,0,0,0,1,0,0
87000.0,machine learning engineer,senior,Mississauga,Citi,10000+ employees,Company - Public,1,0,0,1,1,0,0
87000.0,machine learning engineer,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,1,0,0,1,1,0,0
87000.0,data engineer,senior,Toronto,Manulife,10000+ employees,Company - Public,1,0,1,1,0,1,1
87000.0,data engineer,unspecified,Montreal,Guavus,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,0
87000.0,data analyst,unspecified,Toronto,CI Financial,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
87000.0,data engineer,senior,Cambridge,Gore Mutual Insurance Company,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
87000.0,data scientist,senior,Toronto,Nylas,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
87000.0,data engineer,senior,Montreal,TELUS,10000+ employees,Company - Public,1,0,1,1,0,0,0
87000.0,data engineer,senior,Toronto,SADA,51 to 200 employees,Company - Private,1,0,1,1,0,1,0
87000.0,research scientist,unspecified,Montreal,Gravity Conseil,Unknown,Company - Public,1,0,0,1,0,0,1
87000.0,data engineer,senior,Toronto,Benjamin Douglas Consulting LLC,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
87000.0,data engineer,senior,Vancouver,Softmax Data Inc.,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
87000.0,data engineer,senior,Toronto,Ethoca,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
87000.0,data scientist,senior,Mississauga,Citi,10000+ employees,Company - Public,0,0,0,0,0,0,0
87000.0,data engineer,senior,Toronto,Overbond,1 to 50 employees,Company - Private,1,0,0,1,0,0,0
76000.0,data scientist,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,0,0,0,0,0,0,0
76000.0,data analyst,senior,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
76000.0,machine learning engineer,senior,Montreal,AdGear,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
76000.0,data analyst,senior,Vancouver,Kabam,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
76000.0,data engineer,senior,Toronto,Veeva Systems,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,0
76000.0,manager analytics,unspecified,Vancouver,Unity Technologies,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
76000.0,data engineer,senior,Toronto,Manulife,10000+ employees,Company - Public,1,0,0,1,0,0,1
76000.0,data engineer,senior,Toronto,Benjamin Douglas,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
76000.0,data engineer,senior,Toronto,Killi,Unknown,Company - Private,1,0,0,1,0,0,0
76000.0,data engineer,senior,Toronto,Ethoca,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
76000.0,data engineer,unspecified,Montreal,QuantumBlack,501 to 1000 employees,Company - Private,1,0,1,1,0,0,1
76000.0,data scientist,senior,Markham,Aviva,10000+ employees,Company - Public,0,0,0,0,0,0,0
76000.0,data engineer,senior,Toronto,Economical Insurance,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,0
76000.0,machine learning engineer,unspecified,Montreal,Desjardins,10000+ employees,Company - Private,1,0,1,1,0,0,0
76000.0,machine learning engineer,senior,Toronto,SoundHound Inc.,201 to 500 employees,Company - Private,1,0,0,1,0,0,0
57500.0,data analyst,unspecified,Waterloo,Ontario Teachers Insurance Plan,501 to 1000 employees,Non-profit Organisation,0,0,1,0,0,0,1
57500.0,data analyst,senior,Montreal,Autodesk,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,0
57500.0,data analyst,unspecified,Ottawa,Natural Partners Fullscript,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
57500.0,data analyst,unspecified,Ottawa,Natural Partners Fullscript,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
57500.0,data analyst,unspecified,Moncton,Syniti,501 to 1000 employees,Company - Private,0,0,1,0,0,1,1
57500.0,data analyst,senior,Toronto,Rubikloud Technologies,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Toronto,Synechron,5001 to 10000 employees,Company - Private,1,0,0,1,0,0,0
57500.0,business intelligent analyst,unspecified,Ottawa,Export Development Canada,1001 to 5000 employees,Other Organisation,0,0,0,0,0,0,1
57500.0,data analyst,senior,Montreal,Unity Technologies,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,junior,Victoria,Kano/Apps,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Vancouver,University of British Columbia,10000+ employees,College / University,0,0,0,0,0,0,1
57500.0,data analyst,unspecified,Vancouver,AltisHR,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
57500.0,data analyst,unspecified,Guelph,Intrigue Media,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
57500.0,data analyst,unspecified,Montreal,Data Sciences Inc.,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Toronto,theScore,201 to 500 employees,Company - Public,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Toronto,Drop,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
57500.0,data analyst,unspecified,Richmond,PressReader,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
57500.0,data analyst,unspecified,Ottawa,Fujitsu,10000+ employees,Company - Public,0,0,0,0,0,0,0
57500.0,data analyst,unspecified,Lachine,Amazon,10000+ employees,Company - Public,0,0,1,0,0,0,1
57500.0,data analyst,unspecified,Montreal,Tundra,201 to 500 employees,Company - Private,0,0,1,0,0,0,1
57500.0,data analyst,unspecified,Vancouver,War Room,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
57500.0,data analyst,unspecified,Toronto,Briq,1 to 50 employees,Company - Private,0,0,1,0,0,0,0
57500.0,data analyst,unspecified,Calgary,Vantix Systems,1 to 50 employees,Company - Private,1,0,1,1,0,0,0
57500.0,data analyst,unspecified,Halifax,Proposify,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Mississauga,NCRI,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Victoria,Ingrooves,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
57500.0,data analyst,unspecified,Regina,GasBuddy,51 to 200 employees,Company - Private,1,0,1,1,0,1,1
57500.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,0,1,1,0,0,0,1
54000.0,data analyst,unspecified,Toronto,Institute for Clinical Evaluative Sciences,51 to 200 employees,Hospital,1,0,1,1,0,1,0
54000.0,data analyst,unspecified,Sault Ste. Marie,Algoma Public Health,1 to 50 employees,Government,0,0,0,0,0,0,1
54000.0,data analyst,intern,Montreal,Square Enix Montreal,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Edmonton,Systematix,501 to 1000 employees,Company - Private,0,0,0,0,0,0,0
54000.0,data analyst,unspecified,Vancouver,Flowmotion Entertainment,1 to 50 employees,Company - Private,0,0,0,0,0,0,0
54000.0,data analyst,unspecified,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
54000.0,data analyst,unspecified,Etobicoke,Moneris Solutions Corporation,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,0
54000.0,data analyst,unspecified,Mississauga,Peel District School Board,10000+ employees,School / School District,1,0,0,1,0,0,1
54000.0,data analyst,unspecified,Mississauga,ITAC,1 to 50 employees,Non-profit Organisation,0,0,0,0,0,0,1
54000.0,data engineer,unspecified,Waterloo,RideCo,Unknown,Company - Public,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Toronto,Jam City,501 to 1000 employees,Company - Private,0,0,1,0,0,0,0
54000.0,data analyst,unspecified,Oakville,Opus One Winery,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
54000.0,data analyst,unspecified,Regina,CCS Professional Services,1 to 50 employees,Company - Public,0,0,0,0,0,0,0
54000.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
54000.0,data analyst,senior,Toronto,shopkick,51 to 200 employees,Company - Private,1,0,0,1,0,0,1
54000.0,data analyst,unspecified,Toronto,Tucows,501 to 1000 employees,Company - Public,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Toronto,Lucova,1 to 50 employees,Company - Public,0,0,1,0,0,0,1
54000.0,data analyst,unspecified,Montreal,Mino Games,1 to 50 employees,Company - Public,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Burnaby,PHSA,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,1
54000.0,data analyst,unspecified,Halifax,AXIS Capital,1001 to 5000 employees,Company - Public,0,0,1,0,0,0,1
54000.0,data scientist,unspecified,Boucherville,Danone,10000+ employees,Company - Public,1,0,1,1,0,0,1
54000.0,data analyst,junior,Victoria,Kano Applications,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Toronto,"Beutel, Goodman & Company Ltd.",Unknown,Private Practice / Firm,0,0,1,0,0,0,1
54000.0,data analyst,unspecified,Edmonton,City of Edmonton,5001 to 10000 employees,Government,1,0,1,1,0,0,1
54000.0,data analyst,unspecified,Toronto,Family Service Toronto,51 to 200 employees,Non-profit Organisation,0,0,1,0,0,0,1
54000.0,data analyst,unspecified,Toronto,Veeva Systems,1001 to 5000 employees,Company - Public,0,0,0,0,0,0,1
54000.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,1
47000.0,data analyst,unspecified,Vancouver,Thinkingbox,1 to 50 employees,Company - Private,0,0,1,0,0,0,0
47000.0,data analyst,unspecified,Vancouver,CLOUSEAU ANALYTICS,Unknown,Company - Private,0,0,1,0,0,1,1
47000.0,data analyst,unspecified,Markham,Max Advanced Brakes,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
47000.0,data analyst,unspecified,Mississauga,Citi,10000+ employees,Company - Public,1,0,1,1,0,0,1
47000.0,data analyst,unspecified,Montreal,Desjardins,10000+ employees,Company - Private,0,0,0,0,0,0,0
47000.0,data analyst,intern,Halifax,RBC,10000+ employees,Company - Public,0,0,1,0,0,0,1
47000.0,data analyst,unspecified,Vancouver,Mountain Equipment Co-op,1001 to 5000 employees,Other Organisation,1,0,1,1,0,0,1
47000.0,data analyst,unspecified,Montreal,Infotree Service Inc,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
47000.0,data analyst,unspecified,Burnaby,Metro Vancouver,1001 to 5000 employees,Government,0,0,0,0,0,0,0
47000.0,data analyst,unspecified,Saint-Hubert,Techo-Bloc,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
47000.0,data analyst,unspecified,Saskatoon,Vendasta Technologies,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
47000.0,data analyst,unspecified,Toronto,Maxima Consulting,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
47000.0,data analyst,unspecified,Montreal,Ubisoft,10000+ employees,Company - Public,0,0,1,0,0,1,1
47000.0,data analyst,unspecified,Cochin,Prevalent AI,Unknown,Company - Private,1,0,0,1,0,0,1
47000.0,data analyst,unspecified,Vancouver,MacroHealth,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
47000.0,data analyst,intern,Markham,IBM,10000+ employees,Company - Public,0,0,0,0,0,0,0
47000.0,data analyst,unspecified,Calgary,DIRTT Environmental Solutions,1001 to 5000 employees,Company - Public,0,0,1,0,0,0,1
47000.0,data analyst,unspecified,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,0,0,0,0,0,0,0
47000.0,data analyst,unspecified,London,Big Viking Games,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
47000.0,data analyst,unspecified,Ottawa,QSI Inc,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
47000.0,data analyst,junior,Calgary,Fircroft,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
47000.0,data analyst,unspecified,Pembroke,Family & Children's Services of Renfrew County,Unknown,Non-profit Organisation,0,0,0,0,0,0,0
47000.0,data analyst,unspecified,Vancouver,PHSA,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,1
47000.0,data analyst,unspecified,Edmonton,AIMCo (Alberta Investment Management Corporation),501 to 1000 employees,Government,1,0,1,1,0,0,0
47000.0,data analyst,unspecified,Halifax,AXIS Insurance,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
56000.0,data analyst,unspecified,Chatham,Chatham-Kent Health Alliance,501 to 1000 employees,Non-profit Organisation,0,0,1,0,0,0,1
56000.0,data analyst,unspecified,Calgary,Trans Mountain,51 to 200 employees,Company - Private,0,0,0,0,0,0,1
56000.0,business intelligent analyst,unspecified,Waterloo,Google,10000+ employees,Company - Public,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Vancouver,Kabam,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
56000.0,data analyst,unspecified,Toronto,Sterling-Turner,Unknown,Company - Private,0,0,1,0,0,0,0
56000.0,data analyst,unspecified,Vancouver,Thrive Health,1 to 50 employees,Company - Private,0,0,0,0,0,1,0
56000.0,data analyst,unspecified,Essex,Libro Credit Union,501 to 1000 employees,Company - Private,1,0,1,1,0,1,0
56000.0,data analyst,unspecified,Montreal,Square Enix Co.,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
56000.0,data analyst,unspecified,Kitchener,Grand River Hospital,1001 to 5000 employees,Hospital,0,0,0,0,0,0,1
56000.0,data analyst,unspecified,Toronto,College of Physicians and Surgeons of Ontario,201 to 500 employees,College / University,1,0,1,1,0,1,0
56000.0,data analyst,senior,Toronto,shopkick,51 to 200 employees,Company - Private,1,0,0,1,0,0,1
56000.0,data analyst,unspecified,Vancouver,Providence Health Care,5001 to 10000 employees,Hospital,0,0,0,0,0,1,1
56000.0,data analyst,unspecified,Burnaby,Provincial Health Services Authority,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,0
56000.0,data analyst,unspecified,Toronto,DDB,10000+ employees,Subsidiary or Business Segment,1,0,1,1,0,1,0
56000.0,data analyst,unspecified,Montreal,Eagle Professional Resources,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
56000.0,data analyst,unspecified,Upper Canada Village,RBC,10000+ employees,Company - Public,1,0,1,1,0,0,1
56000.0,data analyst,senior,Toronto,Cover,51 to 200 employees,Self-employed,1,0,1,1,0,0,0
56000.0,data analyst,unspecified,Calgary,Direct Plus Food Group,201 to 500 employees,Company - Private,0,0,1,0,0,0,1
56000.0,data analyst,unspecified,Toronto,"Rand Worldwide, Inc",201 to 500 employees,Company - Public,0,0,0,0,0,0,0
56000.0,business intelligent analyst,unspecified,Mississauga,Roche,10000+ employees,Company - Public,0,0,0,0,0,0,1
56000.0,data analyst,unspecified,Montreal,ODESIA,51 to 200 employees,Company - Private,0,0,0,0,0,0,0
56000.0,data analyst,unspecified,Mississauga,AXIS Database Marketing,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
56000.0,data analyst,unspecified,British Columbia,Finesse-Tech,51 to 200 employees,Company - Private,0,0,1,0,0,1,1
56000.0,data analyst,unspecified,Toronto,Dawn InfoTek Inc.,51 to 200 employees,Company - Private,0,0,1,0,0,0,1
51500.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Toronto,Morningstar,5001 to 10000 employees,Company - Public,0,0,1,0,0,0,0
51500.0,data analyst,unspecified,Montreal,Ubisoft,10000+ employees,Company - Public,0,0,1,0,0,1,1
51500.0,data scientist,intern,Calgary,Intact,10000+ employees,Company - Public,1,0,0,1,0,0,0
51500.0,data analyst,unspecified,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
51500.0,data analyst,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,1,1
51500.0,business intelligent analyst,unspecified,London,Robarts Clinical Trials,201 to 500 employees,Company - Private,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Toronto,CanDeal,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
51500.0,data analyst,senior,Vancouver,Aritzia,1001 to 5000 employees,Company - Public,0,0,1,0,0,0,0
51500.0,data analyst,unspecified,Laval,Linen Chest,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Ontario,IQVIA,10000+ employees,Company - Public,0,0,1,0,0,1,1
51500.0,data analyst,unspecified,Toronto,Recruiting For Less,Unknown,Company - Public,0,0,0,0,0,0,1
51500.0,data analyst,senior,Kingston,Talentlab,1 to 50 employees,Company - Private,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Kitchener,Grand River Hospital,1001 to 5000 employees,Hospital,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Toronto,BMO Financial Group,10000+ employees,Company - Public,1,0,1,1,0,1,0
51500.0,data analyst,senior,Toronto,FreshBooks,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
51500.0,business intelligent analyst,unspecified,Toronto,Bell Canada,10000+ employees,Company - Public,0,0,1,0,0,1,0
51500.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
51500.0,data analyst,senior,Toronto,LifeLabs,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
51500.0,data analyst,unspecified,Saint-Eustache,Bath Fitter,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Vancouver,Ace It Strategies,1 to 50 employees,Unknown,0,0,0,0,0,0,0
51500.0,data analyst,unspecified,Mississauga,Citibank,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
51500.0,data analyst,unspecified,Mississauga,Investment Planning Counsel,201 to 500 employees,Company - Private,1,0,1,1,0,1,1
51500.0,data engineer,unspecified,Ottawa,Wicket,Unknown,Company - Private,1,0,1,1,0,0,1
51500.0,data analyst,unspecified,Mississauga,OSL Retail Services,5001 to 10000 employees,Company - Private,0,0,1,0,0,1,1
51500.0,data analyst,senior,Vancouver,Electronic Arts,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,1
51500.0,data analyst,senior,Toronto,PC Financial,51 to 200 employees,Company - Private,0,0,1,0,0,1,0
51500.0,data analyst,unspecified,Mississauga,NCRI,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
51500.0,data analyst,unspecified,Montreal,MindGeek,1001 to 5000 employees,Company - Private,0,0,1,0,0,0,1
51500.0,data analyst,senior,Mississauga,BMO Financial Group,10000+ employees,Company - Public,1,0,0,1,0,1,1
51500.0,data analyst,senior,Toronto,Thinkingbox,1 to 50 employees,Company - Private,0,0,1,0,0,0,0
51500.0,data analyst,unspecified,Montreal,MindGeek Careers,1001 to 5000 employees,Company - Private,0,0,1,0,0,0,1
51500.0,business intelligent analyst,senior,Edmonton,TEEMA,201 to 500 employees,Company - Private,0,0,0,0,0,0,0
51500.0,data scientist,unspecified,Vancouver,NumerixS Quant,Unknown,Company - Private,1,0,0,1,0,0,1
51500.0,business intelligent analyst,senior,Fredericton,TEEMA,201 to 500 employees,Company - Private,0,0,0,0,0,0,1
51500.0,data analyst,unspecified,Vancouver,Provincial Health Services Authority,10000+ employees,Non-profit Organisation,0,0,0,0,0,1,1
51500.0,data analyst,unspecified,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,0,0,0,0,0,1,1
51500.0,data analyst,unspecified,Montreal,MindGeek Careers,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
51500.0,data analyst,unspecified,Toronto,CI Financial,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
51500.0,business intelligent analyst,unspecified,Oakville,Buchanan Technologies,201 to 500 employees,Company - Private,0,0,0,0,0,0,1
61000.0,data analyst,unspecified,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
61000.0,data analyst,unspecified,Newmarket,Util-Assist Inc.,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
61000.0,data analyst,unspecified,Montreal,Bethesda Game Studios,51 to 200 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
61000.0,data engineer,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
61000.0,data analyst,unspecified,Maple Ridge,Lordco Parts Ltd.,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,1
61000.0,data analyst,unspecified,Surrey,Fraser Health,10000+ employees,Hospital,0,0,0,0,0,1,1
61000.0,data analyst,unspecified,Montreal,emergiTEL Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
61000.0,data analyst,unspecified,Ottawa,Canopy Growth Corporation,501 to 1000 employees,Company - Private,0,0,0,0,0,0,1
61000.0,business intelligent analyst,unspecified,Markham,Real Matters,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
61000.0,business intelligent analyst,unspecified,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
61000.0,business intelligent analyst,senior,Edmonton,TEEMA,201 to 500 employees,Company - Private,0,0,0,0,0,0,0
61000.0,business intelligent analyst,unspecified,Markham,Real Matters,51 to 200 employees,Company - Private,1,0,1,1,0,0,0
61000.0,data analyst,senior,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
61000.0,data analyst,senior,Mississauga,Citi,10000+ employees,Company - Public,0,0,0,0,0,0,0
61000.0,data analyst,unspecified,Montreal,ZeniMax Media Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
61000.0,data engineer,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,1
61000.0,data analyst,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,0,0,0,0,0,0,0
61000.0,data analyst,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
61000.0,data analyst,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,1,1
81500.0,data analyst,unspecified,Toronto,DDB,10000+ employees,Subsidiary or Business Segment,1,0,1,1,0,1,0
81500.0,data analyst,senior,Mississauga,Citi,10000+ employees,Company - Public,1,0,1,1,0,0,1
81500.0,data analyst,senior,Vancouver,Kabam,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
81500.0,machine learning engineer,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,0,0,1,0,0,0,1
81500.0,data analyst,unspecified,Concord,Bailey Metal Products Ltd,201 to 500 employees,Company - Private,0,0,1,0,0,0,1
81500.0,data analyst,senior,Toronto,Maxima Consulting,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
81500.0,machine learning engineer,senior,Mississauga,Citi,10000+ employees,Company - Public,0,0,1,0,0,0,1
81500.0,data analyst,unspecified,Toronto,Sunnybrook Health Sciences Centre,5001 to 10000 employees,Hospital,0,0,0,0,0,0,1
81500.0,data analyst,senior,Markham,Allstate Canada,10000+ employees,Company - Public,0,0,1,0,0,0,0
81500.0,data analyst,senior,Richmond,ZE Power Engineering,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
81500.0,data scientist,senior,Markham,Aviva,10000+ employees,Company - Public,0,0,0,0,0,0,0
90500.0,statistician,unspecified,Charlottetown,Genius Sports Media,1001 to 5000 employees,Company - Private,0,0,0,0,0,0,0
90500.0,data analyst,unspecified,Waterloo,Ontario Teachers Insurance Plan,501 to 1000 employees,Non-profit Organisation,0,0,1,0,0,0,1
90500.0,statistician,junior,Fredericton,Avrij Analytics Inc.,1 to 50 employees,Company - Private,1,0,0,1,0,1,1
90500.0,data analyst,senior,Montreal,Autodesk,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,0
90500.0,data analyst,unspecified,Ottawa,Natural Partners Fullscript,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
